delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
1849.121,1.799,175.221,13.262,0.083,-0.027,-0.005,-0.996,-30.835,154.725,-1.493,-0.659,-0.323,0.145,-0.664,24.803,164.819,8.52,-0.827,0.244,-0.287,-0.417
1863.037,2.094,175.311,13.1,0.08,-0.027,-0.004,-0.996,-30.597,155.794,-0.447,-0.682,-0.307,0.128,-0.651,24.818,164.99,10.24,-0.848,0.239,-0.278,-0.382
1877.197,2.361,175.331,12.972,0.079,-0.027,-0.003,-0.997,-30.173,156.887,0.695,-0.707,-0.293,0.124,-0.632,24.93,165.049,11.295,-0.855,0.243,-0.287,-0.356
1890.869,2.607,175.298,12.876,0.08,-0.027,-0.002,-0.996,-29.824,157.796,1.65,-0.724,-0.29,0.134,-0.612,24.971,165.229,11.882,-0.854,0.247,-0.309,-0.338
1904.785,2.835,175.258,12.798,0.083,-0.027,-0.001,-0.996,-29.446,158.638,2.62,-0.736,-0.299,0.162,-0.586,25.187,165.493,11.849,-0.844,0.254,-0.334,-0.335
1918.457,3.049,175.239,12.722,0.085,-0.027,-0.001,-0.996,-29.147,159.354,3.571,-0.743,-0.319,0.195,-0.555,25.568,165.679,11.536,-0.832,0.263,-0.356,-0.335
1932.373,3.253,175.236,12.638,0.086,-0.028,-0.002,-0.996,-28.928,159.973,4.39,-0.75,-0.335,0.217,-0.527,25.959,165.73,11.5,-0.828,0.265,-0.368,-0.331
1946.533,3.447,175.244,12.557,0.087,-0.029,-0.003,-0.996,-28.799,160.481,5.134,-0.757,-0.35,0.231,-0.502,26.593,165.576,11.331,-0.827,0.263,-0.367,-0.335
1960.938,3.614,175.256,12.491,0.086,-0.03,-0.004,-0.996,-28.853,160.837,5.82,-0.765,-0.365,0.233,-0.477,27.446,165.141,11.143,-0.833,0.26,-0.351,-0.34
1974.609,3.782,175.281,12.448,0.084,-0.031,-0.006,-0.996,-28.941,161.147,6.323,-0.771,-0.376,0.233,-0.459,28.699,164.296,10.286,-0.837,0.251,-0.32,-0.367
1988.525,3.946,175.303,12.424,0.084,-0.033,-0.007,-0.996,-28.969,161.445,6.61,-0.775,-0.383,0.236,-0.445,29.818,163.236,9.31,-0.836,0.256,-0.299,-0.382
2002.93,4.08,175.338,12.435,0.083,-0.034,-0.008,-0.996,-28.794,161.665,6.507,-0.775,-0.388,0.246,-0.434,31.025,161.421,7.188,-0.823,0.275,-0.287,-0.405
2016.602,4.195,175.408,12.48,0.083,-0.035,-0.008,-0.996,-28.554,161.828,6.18,-0.774,-0.391,0.26,-0.425,32.035,158.672,2.455,-0.768,0.289,-0.309,-0.482
2030.762,4.268,175.527,12.59,0.083,-0.035,-0.007,-0.996,-28.302,161.804,5.611,-0.77,-0.396,0.276,-0.416,32.907,154.805,-4.653,-0.657,0.262,-0.345,-0.616
2044.678,4.314,175.647,12.705,0.081,-0.034,-0.005,-0.996,-27.956,161.476,4.966,-0.767,-0.406,0.292,-0.401,33.621,148.681,-12.943,-0.482,0.216,-0.395,-0.751
2058.594,4.284,175.767,12.868,0.076,-0.033,0.001,-0.997,-27.109,160.443,3.81,-0.763,-0.417,0.319,-0.377,34.035,137.392,-21.784,-0.217,0.125,-0.463,-0.851
2072.51,4.225,175.845,13.024,0.07,-0.032,0.008,-0.997,-25.58,158.628,1.687,-0.761,-0.408,0.362,-0.352,33.546,120.131,-26.939,0.068,-0.04,-0.5,-0.862
2086.426,4.162,175.914,13.147,0.063,-0.032,0.014,-0.997,-24.112,156.569,-1.402,-0.755,-0.376,0.402,-0.356,32.864,103.131,-26.458,0.301,-0.204,-0.47,-0.804
2100.586,4.07,175.967,13.282,0.055,-0.032,0.02,-0.998,-23.209,153.836,-6.726,-0.722,-0.324,0.429,-0.435,32.69,85.264,-18.132,0.551,-0.35,-0.382,-0.654
2114.502,3.994,175.946,13.447,0.05,-0.035,0.022,-0.998,-22.752,150.588,-12.127,-0.675,-0.277,0.443,-0.521,32.308,73.479,-1.948,0.712,-0.441,-0.269,-0.477
2128.662,3.95,175.887,13.621,0.046,-0.037,0.022,-0.998,-22.447,146.707,-17.111,-0.622,-0.232,0.45,-0.597,30.597,69.271,10.689,0.725,-0.573,-0.232,-0.304
2142.334,3.919,175.825,13.82,0.043,-0.037,0.021,-0.998,-22.285,141.228,-22.151,-0.55,-0.175,0.445,-0.685,27.787,70.518,19.594,0.599,-0.725,-0.218,-0.261
2155.762,3.897,175.822,13.989,0.038,-0.036,0.021,-0.998,-21.987,135.793,-25.82,-0.489,-0.129,0.436,-0.744,25.855,72.576,23.328,0.637,-0.658,-0.116,-0.384
2169.922,3.873,175.882,14.16,0.031,-0.034,0.02,-0.999,-21.94,129.837,-28.287,-0.441,-0.097,0.403,-0.796,24.415,74.094,24.508,0.685,-0.558,-0.038,-0.468
2182.617,3.838,175.964,14.33,0.024,-0.035,0.017,-0.999,-22.207,123.548,-30.227,-0.379,-0.068,0.341,-0.857,23.482,75.25,25.629,0.674,-0.568,-0.025,-0.472
2196.533,3.773,176.076,14.543,0.019,-0.037,0.013,-0.999,-22.558,116.21,-32.144,-0.267,-0.032,0.26,-0.928,23.67,78.823,25.391,0.686,-0.568,-0.019,-0.454
2210.205,3.668,176.218,14.834,0.019,-0.041,0.009,-0.999,-22.921,107.725,-33.278,-0.113,-0.013,0.171,-0.979,23.294,82.18,24.989,0.668,-0.613,0.015,-0.422
2224.121,3.507,176.342,15.183,0.021,-0.044,0.01,-0.999,-23.0,98.754,-32.54,0.056,-0.015,0.086,-0.995,23.878,85.869,22.915,0.694,-0.597,0.05,-0.4
2238.037,3.331,176.455,15.525,0.022,-0.045,0.015,-0.999,-22.708,90.407,-29.261,0.225,-0.035,0.003,-0.974,24.945,88.885,19.371,0.725,-0.556,0.072,-0.401
2251.953,3.15,176.597,15.848,0.022,-0.043,0.024,-0.999,-22.582,84.419,-24.231,0.35,-0.075,0.006,-0.934,26.868,91.169,12.573,0.67,-0.603,-0.009,-0.434
2265.869,3.005,176.791,16.127,0.018,-0.04,0.032,-0.999,-22.345,80.982,-18.737,0.44,-0.083,0.074,-0.891,28.563,92.208,4.901,0.621,-0.599,-0.115,-0.492
2279.785,2.923,176.965,16.374,0.014,-0.035,0.035,-0.999,-21.418,79.007,-13.986,0.515,-0.058,0.105,-0.849,29.72,93.593,-3.602,0.569,-0.555,-0.203,-0.572
2294.189,2.934,177.09,16.602,0.012,-0.032,0.033,-0.999,-19.194,79.417,-10.833,0.525,0.017,0.098,-0.845,30.712,96.881,-13.998,0.473,-0.492,-0.296,-0.668
2307.373,3.049,177.127,16.791,0.012,-0.03,0.02,-0.999,-16.216,80.976,-9.775,0.478,0.172,0.138,-0.85,31.971,103.844,-24.113,0.37,-0.423,-0.372,-0.739
2321.777,3.157,177.147,16.961,0.013,-0.029,0.01,-0.999,-14.917,82.583,-9.283,0.432,0.285,0.191,-0.834,33.418,112.052,-31.32,0.299,-0.377,-0.434,-0.761
2335.449,3.288,177.137,17.054,0.013,-0.029,-0.001,-0.999,-17.026,84.731,-10.534,0.426,0.263,0.215,-0.839,34.882,122.467,-36.546,0.224,-0.358,-0.523,-0.741
2349.365,3.383,177.168,17.064,0.01,-0.03,-0.009,-0.999,-21.885,88.047,-15.162,0.395,0.118,0.229,-0.882,36.382,134.64,-40.436,0.134,-0.29,-0.631,-0.707
2363.525,3.413,177.293,17.056,0.007,-0.032,-0.011,-0.999,-25.368,91.358,-19.644,0.334,0.022,0.243,-0.91,37.534,146.865,-44.017,0.021,-0.161,-0.725,-0.669
2377.441,3.372,177.497,16.996,0.003,-0.035,-0.009,-0.999,-27.879,95.125,-23.825,0.291,-0.007,0.262,-0.92,37.483,161.734,-45.297,-0.155,0.034,-0.804,-0.573
2391.357,3.201,177.704,16.912,-0.001,-0.04,-0.002,-0.999,-28.763,99.09,-27.422,0.267,0.053,0.293,-0.917,35.843,177.637,-42.119,-0.342,0.271,-0.792,-0.427
2405.273,2.995,177.828,16.869,-0.003,-0.044,0.004,-0.999,-29.833,102.932,-30.64,0.248,0.073,0.295,-0.92,33.047,191.736,-32.752,-0.495,0.488,-0.648,-0.312
2419.189,2.69,177.905,16.785,-0.003,-0.048,0.009,-0.999,-31.48,107.759,-34.354,0.226,0.044,0.262,-0.937,29.333,199.58,-16.845,-0.647,0.574,-0.421,-0.273
2432.373,2.417,177.965,16.71,-0.003,-0.051,0.008,-0.999,-33.086,112.883,-37.859,0.193,0.026,0.251,-0.948,26.85,201.155,-4.195,-0.76,0.539,-0.254,-0.261
2446.289,2.168,177.985,16.61,-0.003,-0.053,0.004,-0.999,-34.781,118.946,-41.2,0.152,0.018,0.278,-0.948,24.479,198.117,3.537,-0.81,0.396,-0.262,-0.344
2460.449,1.949,177.95,16.49,-0.002,-0.055,-0.003,-0.998,-36.485,124.885,-43.973,0.117,0.002,0.31,-0.944,22.816,194.127,6.593,-0.784,0.301,-0.34,-0.424
2474.609,1.75,177.912,16.385,0.0,-0.056,-0.009,-0.998,-37.858,131.041,-46.304,0.08,-0.018,0.333,-0.939,22.119,192.48,10.495,-0.791,0.29,-0.318,-0.434
2488.281,1.548,177.842,16.28,0.005,-0.057,-0.01,-0.998,-38.713,137.412,-48.14,0.038,-0.043,0.32,-0.946,21.773,189.211,15.521,-0.852,0.272,-0.202,-0.399
2502.441,1.348,177.752,16.166,0.011,-0.057,-0.006,-0.998,-38.984,143.941,-49.474,-0.012,-0.066,0.279,-0.958,21.735,185.478,21.017,0.93,-0.201,0.014,0.307
2516.113,1.163,177.666,16.024,0.015,-0.056,-0.001,-0.998,-39.046,150.559,-50.456,-0.073,-0.085,0.235,-0.965,22.232,180.902,25.551,0.965,-0.09,-0.167,0.182
2530.273,0.993,177.598,15.835,0.015,-0.053,0.003,-0.998,-38.903,157.523,-50.613,-0.147,-0.108,0.19,-0.965,23.188,174.389,28.168,0.96,0.021,-0.276,0.043
2543.945,0.836,177.564,15.571,0.011,-0.05,0.008,-0.999,-38.905,164.706,-49.93,-0.237,-0.14,0.165,-0.947,23.385,168.084,27.958,0.976,-0.002,-0.216,-0.023
2557.861,0.677,177.583,15.271,0.005,-0.047,0.013,-0.999,-39.277,172.007,-48.078,-0.346,-0.2,0.171,-0.9,21.662,162.965,26.942,0.969,-0.214,-0.077,-0.1
2572.021,0.515,177.612,14.982,-0.001,-0.045,0.017,-0.999,-39.799,179.073,-45.076,-0.463,-0.291,0.207,-0.811,19.177,160.773,25.098,0.928,-0.354,0.043,-0.109
2585.693,0.338,177.61,14.725,-0.004,-0.043,0.021,-0.999,-38.683,185.231,-38.982,-0.608,-0.382,0.285,-0.635,17.107,163.083,20.697,0.898,-0.412,0.152,0.036
2599.854,0.148,177.541,14.558,0.001,-0.042,0.027,-0.999,-35.436,188.526,-31.813,-0.721,-0.409,0.359,-0.429,16.691,165.785,15.057,0.914,-0.279,0.161,0.249
2613.77,-0.032,177.435,14.442,0.008,-0.04,0.031,-0.999,-31.393,188.684,-26.628,0.745,0.387,-0.462,0.285,16.645,166.42,8.249,0.886,-0.127,0.123,0.429
2629.15,-0.212,177.308,14.393,0.016,-0.037,0.034,-0.999,-27.321,185.544,-23.409,0.724,0.367,-0.556,0.183,18.246,164.143,-2.08,0.774,-0.148,0.123,0.603
2643.066,-0.408,177.214,14.353,0.021,-0.033,0.037,-0.999,-25.805,182.391,-19.709,0.804,0.332,-0.461,0.175,20.466,158.773,-12.191,-0.583,0.259,-0.209,-0.741
2656.25,-0.616,177.145,14.347,0.025,-0.03,0.04,-0.998,-25.838,178.539,-17.269,0.873,0.276,-0.337,0.218,22.13,148.97,-23.148,-0.336,0.243,-0.285,-0.864
2669.922,-0.829,177.091,14.348,0.028,-0.027,0.04,-0.998,-26.467,175.232,-16.454,0.902,0.218,-0.244,0.283,21.764,135.527,-32.426,-0.112,0.106,-0.307,-0.939
2683.838,-1.049,177.041,14.387,0.032,-0.027,0.035,-0.999,-27.739,171.938,-17.692,0.882,0.175,-0.177,0.4,20.894,114.954,-37.559,0.217,-0.049,-0.376,-0.899
2697.998,-1.278,176.972,14.423,0.034,-0.028,0.029,-0.999,-28.776,168.284,-19.894,-0.815,-0.214,0.213,-0.494,20.731,91.776,-32.999,0.525,-0.206,-0.398,-0.724
2711.67,-1.501,176.912,14.411,0.036,-0.027,0.026,-0.999,-29.218,164.533,-20.448,-0.762,-0.283,0.28,-0.51,20.622,73.866,-19.01,0.685,-0.309,-0.323,-0.575
2724.365,-1.737,176.883,14.348,0.036,-0.025,0.026,-0.999,-29.578,159.938,-20.213,-0.74,-0.323,0.307,-0.504,16.755,66.757,-5.227,0.614,-0.459,-0.281,-0.577
2738.281,-2.016,176.886,14.206,0.032,-0.019,0.031,-0.999,-29.765,155.246,-20.548,-0.735,-0.294,0.283,-0.542,15.286,65.345,4.754,0.522,-0.565,-0.329,-0.548
2751.953,-2.338,176.9,14.001,0.023,-0.011,0.043,-0.999,-29.728,150.553,-21.746,-0.711,-0.253,0.269,-0.599,19.137,64.999,14.079,0.675,-0.446,-0.265,-0.525
2765.869,-2.63,176.892,13.797,0.015,-0.006,0.048,-0.999,-29.592,145.313,-23.96,-0.657,-0.197,0.261,-0.679,21.325,66.296,21.84,0.693,-0.508,-0.317,-0.403
2779.785,-2.883,176.887,13.552,0.007,-0.004,0.042,-0.999,-29.429,138.298,-27.621,-0.547,-0.12,0.249,-0.79,21.698,71.63,26.591,0.668,-0.58,-0.305,-0.353
2793.701,-3.127,176.932,13.297,0.003,-0.006,0.03,-1.0,-29.151,130.023,-30.978,-0.41,-0.054,0.256,-0.874,20.244,74.667,27.289,0.701,-0.508,-0.208,-0.456
2807.373,-3.41,177.007,13.096,0.002,-0.008,0.024,-1.0,-29.14,120.5,-33.732,-0.238,-0.004,0.272,-0.932,18.33,76.311,27.063,0.692,-0.48,-0.135,-0.523
2821.289,-3.753,177.065,12.969,0.005,-0.011,0.024,-1.0,-29.413,108.413,-34.89,0.001,0.059,0.25,-0.966,17.294,78.116,25.709,0.686,-0.448,-0.094,-0.566
2835.449,-4.155,176.998,12.93,0.012,-0.012,0.029,-0.999,-29.097,96.248,-31.275,0.215,0.117,0.119,-0.962,17.149,80.302,23.997,0.67,-0.463,-0.092,-0.572
2849.121,-4.526,176.906,12.897,0.017,-0.012,0.034,-0.999,-28.642,86.765,-25.769,0.39,0.126,0.018,-0.912,17.427,82.409,22.937,0.657,-0.505,-0.091,-0.553
2863.281,-4.86,176.847,12.885,0.021,-0.011,0.035,-0.999,-28.517,80.553,-18.396,0.492,0.136,0.042,-0.859,17.602,83.765,22.919,0.654,-0.527,-0.077,-0.537
2877.441,-5.133,176.866,12.881,0.024,-0.01,0.03,-0.999,-28.793,80.946,-14.798,0.354,0.183,0.204,-0.894,18.612,86.633,18.73,0.613,-0.563,-0.099,-0.545
2891.113,-5.364,176.902,12.877,0.025,-0.011,0.023,-0.999,-28.827,80.662,-12.254,0.279,0.236,0.288,-0.885,19.157,88.29,15.808,0.591,-0.558,-0.099,-0.574
2905.273,-5.588,176.939,12.861,0.022,-0.012,0.019,-1.0,-30.444,79.762,-9.159,0.324,0.233,0.311,-0.863,19.556,89.97,12.912,0.57,-0.546,-0.094,-0.606
2919.434,-5.804,176.996,12.812,0.016,-0.012,0.021,-1.0,-33.108,79.808,-6.254,0.388,0.194,0.32,-0.842,19.85,92.033,10.289,0.536,-0.55,-0.091,-0.634
2933.105,-5.986,177.084,12.748,0.009,-0.01,0.024,-1.0,-34.344,79.94,-4.543,0.38,0.21,0.365,-0.824,20.31,94.486,8.17,0.506,-0.553,-0.085,-0.657
2946.777,-6.09,177.169,12.704,0.001,-0.008,0.025,-1.0,-35.1,80.855,-3.739,0.354,0.227,0.393,-0.818,21.026,97.354,6.793,0.477,-0.569,-0.084,-0.665
2960.938,-6.124,177.219,12.719,-0.006,-0.006,0.023,-1.0,-35.854,81.628,-3.166,0.356,0.217,0.381,-0.825,21.859,100.608,6.038,0.446,-0.596,-0.084,-0.662
2974.609,-6.121,177.273,12.797,-0.01,-0.004,0.022,-1.0,-36.757,82.433,-2.937,0.368,0.179,0.349,-0.843,22.647,103.816,5.167,0.399,-0.619,-0.092,-0.67
2988.525,-6.042,177.375,12.929,-0.014,-0.001,0.022,-1.0,-37.417,83.111,-2.81,0.371,0.151,0.314,-0.861,24.338,107.103,5.485,0.421,-0.616,-0.082,-0.661
3002.686,-6.019,177.527,13.017,-0.019,0.001,0.026,-0.999,-37.6,84.015,-3.105,0.363,0.148,0.284,-0.875,25.901,110.407,6.334,0.452,-0.61,-0.05,-0.649
3016.846,-6.06,177.69,13.079,-0.026,0.002,0.03,-0.999,-37.683,84.514,-3.072,0.355,0.165,0.27,-0.88,27.261,113.775,7.665,0.447,-0.645,-0.027,-0.618
3030.518,-6.149,177.837,13.142,-0.032,-0.0,0.036,-0.999,-37.605,85.266,-3.112,0.34,0.195,0.25,-0.886,28.597,116.979,8.561,0.442,-0.663,0.019,-0.605
3044.189,-6.284,177.915,13.224,-0.033,-0.003,0.041,-0.999,-37.87,85.968,-2.931,0.341,0.216,0.222,-0.888,30.351,119.197,8.649,0.469,-0.636,0.057,-0.61
3058.105,-6.426,177.933,13.312,-0.032,-0.006,0.044,-0.998,-38.425,86.78,-2.64,0.345,0.234,0.197,-0.887,32.31,121.268,7.873,0.478,-0.605,0.097,-0.629
3071.777,-6.573,177.902,13.404,-0.028,-0.008,0.044,-0.999,-39.347,87.572,-2.495,0.347,0.247,0.188,-0.885,35.879,122.501,5.301,0.454,-0.566,0.09,-0.682
3085.938,-6.725,177.85,13.485,-0.023,-0.01,0.043,-0.999,-40.547,88.433,-2.533,0.344,0.254,0.185,-0.885,40.978,123.418,1.807,0.448,-0.491,0.047,-0.745
3100.83,-6.877,177.814,13.547,-0.019,-0.012,0.043,-0.999,-41.763,89.221,-2.543,0.343,0.263,0.187,-0.882,47.36,124.575,-2.624,0.417,-0.397,-0.034,-0.817
3114.746,-7.02,177.806,13.588,-0.017,-0.013,0.043,-0.999,-42.797,90.245,-2.742,0.332,0.281,0.191,-0.88,55.819,126.874,-8.419,0.339,-0.253,-0.158,-0.892
3128.418,-7.14,177.819,13.626,-0.016,-0.013,0.044,-0.999,-43.328,91.506,-2.992,0.31,0.307,0.184,-0.881,65.278,132.137,-14.049,0.199,-0.054,-0.274,-0.939
3141.602,-7.227,177.8,13.69,-0.014,-0.012,0.045,-0.999,-43.862,92.753,-3.135,0.302,0.318,0.161,-0.884,73.14,139.688,-17.577,0.017,0.131,-0.359,-0.924
3155.029,-7.287,177.709,13.788,-0.011,-0.01,0.044,-0.999,-44.256,94.315,-3.416,0.292,0.32,0.128,-0.892,80.644,150.138,-18.109,-0.207,0.37,-0.401,-0.812
3168.701,-7.322,177.579,13.91,-0.007,-0.01,0.042,-0.999,-44.685,95.849,-3.593,0.28,0.328,0.106,-0.896,87.411,160.944,-12.962,-0.393,0.652,-0.312,-0.569
3182.861,-7.308,177.443,14.03,-0.004,-0.01,0.037,-0.999,-44.889,97.773,-3.839,0.247,0.349,0.092,-0.899,91.053,168.319,-1.312,-0.535,0.821,-0.043,-0.195
3197.021,-7.275,177.414,14.072,-0.006,-0.009,0.032,-0.999,-44.99,99.945,-4.005,0.202,0.378,0.086,-0.9,88.916,168.577,13.356,0.605,-0.739,-0.233,-0.183
3210.693,-7.255,177.52,14.072,-0.009,-0.01,0.03,-0.999,-45.26,102.092,-4.071,0.165,0.397,0.075,-0.9,83.108,164.348,23.501,0.64,-0.589,-0.332,-0.365
3224.609,-7.227,177.735,14.03,-0.015,-0.014,0.027,-0.999,-45.987,103.896,-4.02,0.164,0.395,0.056,-0.902,74.192,159.024,28.62,0.758,-0.552,-0.221,-0.266
3238.281,-7.25,177.887,14.0,-0.018,-0.018,0.027,-0.999,-47.11,105.3,-3.951,0.178,0.385,0.054,-0.904,68.025,158.982,28.783,0.739,-0.659,0.009,-0.138
3252.441,-7.323,177.944,14.01,-0.015,-0.021,0.03,-0.999,-48.591,106.191,-3.631,0.2,0.389,0.088,-0.895,67.668,161.926,25.386,-0.551,0.807,-0.184,-0.102
3267.334,-7.415,177.939,14.038,-0.01,-0.023,0.034,-0.999,-50.065,106.964,-3.182,0.216,0.409,0.135,-0.876,68.479,162.248,22.4,-0.441,0.848,-0.189,-0.225
3280.518,-7.521,177.889,14.065,-0.004,-0.023,0.036,-0.999,-51.865,107.607,-2.767,0.23,0.425,0.191,-0.855,67.524,159.747,21.355,-0.553,0.812,-0.028,-0.187
3294.434,-7.624,177.849,14.062,-0.0,-0.022,0.034,-0.999,-53.842,108.377,-2.658,0.24,0.427,0.234,-0.84,67.63,158.097,18.373,-0.666,0.708,0.148,-0.184
3308.35,-7.726,177.847,14.036,0.0,-0.023,0.032,-0.999,-56.001,109.299,-2.984,0.247,0.407,0.264,-0.839,67.461,159.18,15.084,-0.668,0.672,0.164,-0.274
3322.266,-7.824,177.867,13.992,-0.001,-0.024,0.029,-0.999,-58.154,110.424,-3.618,0.246,0.377,0.278,-0.849,65.888,161.118,11.695,-0.634,0.671,0.073,-0.377
3335.938,-7.9,177.863,13.96,-0.003,-0.025,0.023,-0.999,-60.324,111.688,-4.445,0.237,0.34,0.286,-0.864,63.32,162.15,9.798,-0.614,0.677,-0.023,-0.404
3350.098,-7.957,177.798,13.96,-0.003,-0.026,0.019,-0.999,-62.474,113.026,-5.353,0.218,0.303,0.298,-0.879,60.825,162.541,8.272,-0.62,0.662,-0.076,-0.414
3364.014,-7.994,177.663,13.995,0.0,-0.026,0.015,-1.0,-64.608,114.387,-6.247,0.193,0.269,0.315,-0.889,58.407,162.339,6.509,-0.649,0.619,-0.095,-0.433
3377.686,-8.031,177.528,14.052,0.006,-0.026,0.014,-1.0,-66.561,115.858,-7.25,0.157,0.24,0.338,-0.897,56.557,161.653,4.466,-0.671,0.571,-0.082,-0.466
3391.846,-8.072,177.424,14.108,0.011,-0.026,0.015,-1.0,-68.512,117.495,-8.493,0.114,0.198,0.36,-0.904,54.983,160.456,2.368,-0.681,0.535,-0.056,-0.497
3405.518,-8.109,177.354,14.154,0.015,-0.025,0.017,-0.999,-70.311,119.547,-10.141,0.048,0.146,0.386,-0.91,53.694,158.198,0.273,-0.674,0.524,-0.017,-0.52
3419.434,-8.134,177.315,14.178,0.017,-0.025,0.018,-0.999,-72.138,122.375,-12.245,-0.051,0.068,0.419,-0.904,52.253,155.775,-1.633,-0.655,0.533,0.003,-0.536
3433.105,-8.145,177.292,14.188,0.018,-0.024,0.017,-0.999,-74.214,125.589,-14.063,-0.146,-0.031,0.44,-0.886,50.627,153.357,-3.692,-0.64,0.53,0.024,-0.557
3447.021,-8.143,177.275,14.194,0.017,-0.023,0.014,-0.999,-77.274,130.425,-15.398,-0.263,-0.225,0.412,-0.843,48.887,150.531,-6.069,-0.631,0.511,0.06,-0.582
3461.182,-8.154,177.246,14.212,0.018,-0.024,0.012,-0.999,-80.465,135.252,-14.513,-0.367,-0.426,0.331,-0.758,46.985,147.201,-8.643,-0.612,0.498,0.094,-0.607
3475.098,-8.176,177.205,14.243,0.02,-0.024,0.011,-0.999,-83.019,138.946,-11.686,-0.453,-0.593,0.216,-0.629,44.87,143.951,-11.274,-0.585,0.489,0.116,-0.637
3489.014,-8.201,177.156,14.285,0.022,-0.025,0.011,-0.999,-84.587,140.755,-6.583,-0.513,-0.726,0.07,-0.453,42.42,140.361,-14.005,-0.553,0.48,0.131,-0.668
3502.686,-8.223,177.112,14.324,0.024,-0.025,0.012,-0.999,-84.218,139.206,-0.209,-0.516,-0.81,-0.062,-0.271,39.12,136.041,-17.149,-0.506,0.466,0.131,-0.714
3516.846,-8.232,177.08,14.345,0.025,-0.023,0.013,-0.999,-82.071,136.993,3.687,-0.511,-0.837,-0.102,-0.167,34.991,131.431,-20.705,-0.448,0.431,0.121,-0.774
3530.762,-8.23,177.065,14.333,0.024,-0.02,0.014,-0.999,-78.142,135.883,4.78,-0.467,-0.862,0.036,-0.195,30.332,126.456,-24.308,-0.375,0.387,0.104,-0.836
3544.434,-8.231,177.066,14.29,0.022,-0.017,0.013,-1.0,-75.692,136.689,1.233,-0.331,-0.84,0.252,-0.348,24.677,120.644,-28.041,-0.272,0.323,0.079,-0.903
3558.594,-8.258,177.059,14.241,0.019,-0.015,0.014,-1.0,-73.917,137.005,-3.832,-0.222,-0.749,0.403,-0.476,17.477,113.782,-31.605,-0.129,0.22,0.025,-0.967
3572.51,-8.325,177.024,14.189,0.019,-0.014,0.017,-1.0,-71.254,136.892,-6.498,-0.259,-0.691,0.423,-0.526,7.911,105.698,-33.788,0.044,0.049,-0.066,-0.996
3586.182,-8.4,176.978,14.15,0.019,-0.013,0.02,-1.0,-67.982,136.431,-7.013,-0.393,-0.683,0.344,-0.511,-4.547,96.573,-32.313,0.207,-0.237,-0.137,-0.939
3600.342,-8.448,176.93,14.121,0.02,-0.012,0.022,-0.999,-65.177,135.473,-7.738,-0.494,-0.657,0.27,-0.501,-15.767,87.898,-26.227,0.358,-0.507,-0.188,-0.761
3614.502,-8.472,176.877,14.092,0.02,-0.008,0.022,-1.0,-61.733,133.635,-11.217,-0.515,-0.584,0.273,-0.565,-23.313,83.642,-7.239,0.328,-0.788,-0.287,-0.435
3628.174,-8.487,176.836,14.053,0.02,-0.004,0.021,-1.0,-58.403,131.392,-15.405,-0.459,-0.516,0.345,-0.635,-23.715,85.354,6.383,0.144,-0.914,-0.284,-0.254
3642.334,-8.498,176.824,14.005,0.019,-0.001,0.02,-1.0,-54.588,128.272,-19.282,-0.412,-0.443,0.409,-0.683,-21.3,86.984,14.739,0.174,-0.941,-0.185,-0.222
3656.006,-8.502,176.864,13.949,0.017,0.002,0.018,-1.0,-50.661,124.391,-22.417,-0.39,-0.372,0.416,-0.732,-17.578,89.816,17.429,0.415,-0.833,-0.046,-0.362
3669.678,-8.497,176.964,13.917,0.017,0.006,0.016,-1.0,-46.423,120.037,-25.103,-0.38,-0.292,0.385,-0.789,-15.673,92.801,18.983,0.404,-0.841,-0.043,-0.357
3683.594,-8.491,177.072,13.933,0.017,0.009,0.014,-1.0,-41.482,114.388,-28.035,-0.335,-0.173,0.318,-0.87,-13.873,94.995,19.972,0.347,-0.881,-0.071,-0.312
3697.754,-8.491,177.168,14.013,0.019,0.012,0.011,-1.0,-34.887,106.056,-30.957,-0.199,0.025,0.247,-0.948,-12.113,96.648,18.528,0.354,-0.867,-0.077,-0.341
3711.426,-8.526,177.22,14.144,0.019,0.013,0.01,-1.0,-26.293,94.638,-30.401,0.015,0.274,0.29,-0.917,-10.91,97.636,15.109,0.39,-0.815,-0.064,-0.423
3725.342,-8.584,177.258,14.261,0.019,0.015,0.012,-1.0,-18.585,83.629,-24.421,0.212,0.527,0.306,-0.764,-10.16,98.581,12.361,0.375,-0.793,-0.043,-0.478
3739.014,-8.662,177.31,14.367,0.014,0.015,0.015,-1.0,-13.225,76.459,-10.812,0.302,0.751,0.278,-0.518,-8.63,99.755,7.62,0.342,-0.755,-0.014,-0.56
3753.174,-8.723,177.384,14.446,0.007,0.016,0.018,-1.0,-12.48,77.83,3.212,0.115,0.92,0.251,-0.278,-5.715,100.841,2.678,0.341,-0.693,0.015,-0.635
3767.09,-8.74,177.453,14.533,0.003,0.015,0.017,-1.0,-14.499,78.177,8.44,0.151,0.911,0.222,-0.312,-2.323,101.985,-1.38,0.32,-0.65,0.025,-0.689
