delta_time_ms,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w,drawing
665303.0,-679.002,365.958,-150.428,-0.006,-0.64,-0.005,0.768,1.0
665323.0,-679.446,375.256,-149.014,0.061,-0.648,0.052,0.758,1.0
665347.0,-682.843,388.677,-139.996,0.147,-0.697,0.15,0.685,1.0
665357.0,-687.739,396.815,-135.35,0.195,-0.716,0.221,0.632,1.0
665378.0,-694.961,403.982,-129.543,0.224,-0.746,0.303,0.55,1.0
665391.0,-721.636,412.614,-115.407,-0.091,0.854,-0.486,-0.159,1.0
665407.0,-734.659,409.215,-108.684,0.022,0.895,-0.444,0.044,1.0
665415.0,-743.898,404.924,-105.685,0.066,0.908,-0.383,0.156,1.0
665425.0,-747.617,397.184,-100.088,0.056,0.937,-0.294,0.179,1.0
665436.0,-740.46,387.232,-92.388,0.018,0.977,-0.195,0.09,1.0
665449.0,-718.058,369.938,-89.283,-0.004,0.991,-0.03,-0.127,1.0
665457.0,-697.806,350.522,-102.743,0.055,0.924,0.144,-0.35,1.0
665470.0,-690.294,342.89,-116.689,-0.114,-0.844,-0.199,0.484,1.0
665481.0,-684.996,342.21,-131.576,-0.15,-0.751,-0.183,0.616,1.0
665491.0,-682.365,346.215,-136.971,-0.133,-0.72,-0.144,0.666,1.0
665503.0,-679.55,354.599,-143.003,-0.083,-0.688,-0.079,0.717,1.0
665512.0,-678.54,362.886,-146.468,-0.027,-0.668,-0.024,0.743,1.0
665524.0,-679.006,369.074,-150.346,0.017,-0.641,0.014,0.767,1.0
665546.0,-679.422,377.929,-144.665,0.077,-0.677,0.072,0.729,1.0
665557.0,-681.258,384.724,-142.938,0.123,-0.682,0.118,0.711,1.0
665568.0,-684.635,392.346,-140.296,0.174,-0.689,0.176,0.681,1.0
665579.0,-690.539,400.759,-136.682,0.227,-0.698,0.251,0.631,1.0
665591.0,-702.84,410.228,-129.031,0.255,-0.739,0.381,0.494,1.0
665602.0,-716.746,414.635,-122.399,-0.175,0.801,-0.499,-0.281,1.0
665613.0,-729.35,414.532,-117.124,-0.023,0.849,-0.526,-0.038,1.0
665624.0,-738.722,411.022,-111.9,0.058,0.876,-0.466,0.108,1.0
665635.0,-740.182,406.011,-105.725,0.049,0.909,-0.399,0.111,1.0
665647.0,-733.226,399.24,-98.509,0.007,0.947,-0.321,0.02,1.0
665659.0,-717.907,383.946,-92.145,-0.022,0.978,-0.162,-0.134,1.0
665669.0,-704.913,369.258,-94.587,-0.006,0.966,-0.023,-0.258,1.0
665680.0,-690.794,355.056,-108.291,0.048,0.896,0.099,-0.431,1.0
665691.0,-687.372,345.831,-119.196,-0.106,-0.832,-0.17,0.518,1.0
665703.0,-684.475,345.371,-127.238,-0.123,-0.782,-0.164,0.588,1.0
665713.0,-682.332,346.933,-134.256,-0.125,-0.739,-0.142,0.647,1.0
665725.0,-679.498,355.627,-135.742,-0.07,-0.737,-0.078,0.668,1.0
665736.0,-678.604,361.119,-135.9,-0.036,-0.738,-0.039,0.673,1.0
665747.0,-678.633,366.781,-133.135,0.0,-0.756,0.0,0.654,1.0
665759.0,-679.295,373.486,-131.691,0.041,-0.764,0.048,0.642,1.0
665769.0,-681.248,377.34,-126.104,0.06,-0.796,0.08,0.596,1.0
665781.0,-686.881,380.125,-114.671,0.063,-0.861,0.11,0.493,1.0
665792.0,-691.152,383.709,-110.198,-0.071,0.884,-0.144,-0.439,0.807
665803.0,-695.695,389.188,-108.145,-0.087,0.894,-0.197,-0.394,0.391
665815.0,-697.727,390.852,-107.182,-0.089,0.898,-0.214,-0.373,0.071
722981.0,291.639,450.864,-212.126,-0.086,0.12,-0.126,0.981,0.077
723016.0,286.435,460.949,-212.197,-0.099,0.118,-0.088,0.984,0.982
723061.0,290.692,452.574,-210.358,-0.087,0.118,-0.102,0.984,1.0
723105.0,285.843,462.247,-215.922,-0.093,0.12,-0.068,0.986,1.0
723128.0,273.17,466.601,-218.199,-0.095,0.102,-0.045,0.989,1.0
723173.0,279.661,460.266,-226.12,-0.094,0.102,-0.072,0.988,1.0
723183.0,288.811,456.528,-229.589,-0.09,0.119,-0.077,0.986,1.0
723194.0,297.756,451.637,-232.74,-0.081,0.14,-0.077,0.984,1.0
723206.0,306.674,447.354,-235.964,-0.07,0.159,-0.07,0.982,1.0
723239.0,311.541,451.701,-243.257,-0.077,0.172,-0.046,0.981,1.0
723262.0,302.171,463.671,-248.534,-0.097,0.143,-0.043,0.984,1.0
723284.0,286.728,467.79,-245.983,-0.098,0.112,-0.048,0.988,1.0
723306.0,278.65,464.525,-239.843,-0.081,0.099,-0.044,0.991,1.0
723340.0,285.408,454.125,-235.361,-0.053,0.13,-0.024,0.99,1.0
723362.0,301.904,446.345,-237.118,-0.04,0.163,-0.029,0.985,1.0
723384.0,312.013,446.732,-242.284,-0.049,0.175,-0.039,0.983,1.0
723407.0,305.459,459.106,-245.153,-0.075,0.148,-0.042,0.985,1.0
723418.0,296.058,464.267,-245.916,-0.084,0.124,-0.039,0.988,1.0
723429.0,287.083,469.628,-246.496,-0.088,0.103,-0.032,0.99,1.0
723440.0,276.787,472.617,-243.304,-0.088,0.089,-0.028,0.992,1.0
723486.0,283.529,462.778,-244.767,-0.065,0.111,-0.035,0.991,1.0
723497.0,292.435,457.886,-247.1,-0.058,0.134,-0.036,0.989,1.0
723507.0,303.09,453.458,-251.635,-0.052,0.151,-0.038,0.986,1.0
723519.0,314.231,448.873,-253.97,-0.044,0.172,-0.04,0.983,1.0
723530.0,322.714,445.751,-257.413,-0.041,0.187,-0.038,0.981,1.0
723560.0,321.632,456.566,-264.349,-0.067,0.177,-0.023,0.982,1.0
723574.0,304.539,466.281,-260.678,-0.088,0.138,-0.023,0.986,1.0
723585.0,291.582,468.492,-261.236,-0.095,0.105,-0.029,0.989,1.0
723596.0,280.554,469.021,-257.755,-0.092,0.081,-0.034,0.992,1.0
723619.0,269.799,462.249,-249.763,-0.069,0.071,-0.028,0.995,1.0
723641.0,277.645,452.322,-248.543,-0.052,0.103,-0.018,0.993,1.0
723653.0,288.951,447.359,-248.29,-0.041,0.133,-0.015,0.99,1.0
723663.0,299.522,440.235,-249.324,-0.031,0.154,-0.015,0.988,1.0
723675.0,311.299,431.749,-253.352,-0.018,0.178,-0.021,0.984,1.0
723688.0,320.1,427.321,-252.689,-0.01,0.191,-0.023,0.981,1.0
723708.0,309.634,442.073,-255.665,-0.044,0.164,-0.007,0.985,1.0
723720.0,296.79,451.204,-257.963,-0.064,0.133,-0.003,0.989,1.0
723730.0,281.36,457.673,-258.249,-0.073,0.103,-0.003,0.992,1.0
723742.0,271.836,460.997,-255.302,-0.076,0.08,-0.008,0.994,1.0
723775.0,278.284,449.86,-258.368,-0.056,0.097,-0.038,0.993,1.0
723797.0,299.338,442.044,-261.754,-0.042,0.148,-0.033,0.988,1.0
723809.0,308.202,436.389,-266.046,-0.029,0.175,-0.02,0.984,1.0
723842.0,302.63,445.253,-262.826,-0.042,0.165,0.021,0.985,1.0
723865.0,281.701,455.419,-261.45,-0.066,0.113,0.016,0.991,1.0
723876.0,266.014,458.747,-258.048,-0.075,0.064,-0.008,0.995,1.0
723921.0,287.758,447.518,-264.845,-0.057,0.121,-0.04,0.99,1.0
723932.0,304.194,441.533,-268.336,-0.042,0.152,-0.036,0.987,1.0
723943.0,315.894,431.889,-272.742,-0.018,0.187,-0.02,0.982,1.0
723955.0,323.8,429.311,-268.036,-0.003,0.209,0.007,0.978,1.0
723977.0,302.868,444.61,-263.121,-0.036,0.164,0.037,0.985,1.0
723989.0,293.217,452.92,-267.386,-0.057,0.127,0.025,0.99,1.0
723999.0,275.374,458.407,-267.36,-0.081,0.074,-0.01,0.994,1.0
724032.0,290.537,451.294,-272.931,-0.069,0.093,-0.066,0.991,1.0
724043.0,302.981,442.18,-276.258,-0.045,0.142,-0.043,0.988,1.0
724055.0,312.787,435.585,-274.468,-0.023,0.176,-0.023,0.984,1.0
724077.0,314.601,427.676,-268.387,0.009,0.202,0.043,0.978,1.0
724088.0,297.064,436.792,-261.665,-0.017,0.15,0.036,0.988,1.0
724100.0,284.127,440.2,-258.277,-0.036,0.116,0.014,0.993,1.0
724110.0,275.652,448.008,-258.853,-0.063,0.069,-0.035,0.995,1.0
724122.0,279.016,451.548,-268.259,-0.076,0.05,-0.085,0.992,1.0
724144.0,292.284,444.664,-272.469,-0.052,0.114,-0.061,0.99,1.0
724166.0,302.398,429.133,-268.169,0.018,0.18,0.023,0.983,1.0
724189.0,285.601,417.862,-259.091,0.051,0.154,0.055,0.985,1.0
724200.0,271.694,414.786,-256.953,0.047,0.128,0.036,0.99,0.795
724211.0,263.009,417.447,-264.239,0.019,0.082,-0.029,0.996,0.234
794404.0,-135.152,328.964,-126.054,-0.157,0.986,-0.047,-0.041,0.023
794416.0,-146.127,322.031,-125.011,-0.174,0.981,-0.053,-0.064,0.994
794427.0,-163.547,310.882,-122.217,-0.198,0.973,-0.071,-0.098,1.0
794438.0,-175.433,302.666,-121.498,-0.215,0.965,-0.084,-0.123,1.0
794449.0,-190.731,291.874,-113.759,-0.217,0.955,-0.101,-0.174,1.0
794460.0,-202.821,283.457,-106.07,-0.219,0.945,-0.114,-0.216,1.0
794471.0,-213.983,275.796,-99.378,-0.223,0.933,-0.124,-0.253,1.0
794483.0,-221.005,270.761,-91.232,-0.225,0.92,-0.133,-0.291,1.0
794504.0,-224.453,269.558,-84.086,-0.226,0.913,-0.138,-0.31,1.0
794516.0,-216.798,278.495,-90.684,-0.229,0.928,-0.116,-0.268,1.0
794527.0,-203.992,291.943,-100.394,-0.226,0.949,-0.087,-0.203,1.0
794538.0,-184.139,307.097,-104.825,-0.207,0.966,-0.061,-0.139,1.0
794549.0,-169.635,319.568,-111.628,-0.182,0.978,-0.044,-0.088,1.0
794560.0,-145.521,335.094,-119.766,-0.129,0.991,-0.028,-0.018,1.0
794572.0,-121.808,348.077,-125.639,-0.094,0.995,-0.016,0.03,1.0
794583.0,-99.63,356.122,-126.064,-0.064,0.993,-0.006,0.095,1.0
794594.0,-80.922,361.326,-122.891,-0.06,0.984,0.003,0.167,1.0
794605.0,-64.236,368.029,-122.506,-0.066,0.971,0.011,0.23,1.0
794616.0,-57.592,369.441,-117.288,-0.09,0.957,0.015,0.274,1.0
794628.0,-66.667,367.007,-112.535,-0.112,0.959,0.022,0.26,1.0
794638.0,-73.203,363.747,-108.738,-0.119,0.963,0.031,0.241,1.0
794650.0,-95.381,358.186,-108.989,-0.134,0.978,0.037,0.158,1.0
794661.0,-116.435,351.35,-106.793,-0.154,0.984,0.037,0.079,1.0
794674.0,-148.336,330.267,-83.539,-0.181,0.983,0.026,-0.022,1.0
794683.0,-174.467,312.8,-73.656,-0.216,0.969,0.001,-0.12,1.0
794695.0,-196.334,291.578,-58.724,-0.258,0.941,-0.032,-0.217,1.0
794706.0,-227.39,270.872,-56.917,-0.296,0.903,-0.072,-0.303,1.0
794717.0,-238.247,256.293,-39.218,-0.297,0.866,-0.112,-0.386,1.0
794728.0,-249.492,251.296,-32.808,-0.274,0.846,-0.141,-0.434,1.0
794740.0,-248.773,252.929,-43.279,-0.23,0.873,-0.147,-0.403,1.0
794753.0,-238.074,263.208,-58.962,-0.182,0.919,-0.129,-0.326,1.0
794762.0,-223.633,273.931,-73.734,-0.165,0.953,-0.096,-0.233,1.0
794774.0,-196.588,279.127,-57.612,-0.178,0.97,-0.06,-0.153,1.0
794784.0,-182.152,288.382,-64.612,-0.188,0.979,-0.03,-0.078,1.0
794798.0,-160.541,293.812,-74.236,-0.181,0.983,-0.012,-0.033,1.0
794807.0,-148.301,308.948,-78.334,-0.155,0.988,0.002,0.0,1.0
794817.0,-137.117,314.888,-83.857,-0.115,0.993,0.007,0.015,1.0
794828.0,-122.28,321.096,-97.834,-0.089,0.996,0.007,0.031,1.0
794840.0,-111.321,328.143,-102.36,-0.077,0.995,0.013,0.057,1.0
794851.0,-99.73,330.21,-106.033,-0.068,0.994,0.01,0.087,0.97
794862.0,-87.056,329.548,-107.133,-0.046,0.991,-0.0,0.123,0.771
795030.0,-233.176,242.309,-17.563,-0.249,0.901,-0.06,-0.35,0.198
795052.0,-228.971,248.765,-17.088,-0.248,0.911,-0.018,-0.33,1.0
795064.0,-214.813,245.242,-11.738,-0.248,0.92,-0.014,-0.302,1.0
795074.0,-204.802,249.523,-22.957,-0.24,0.935,-0.023,-0.26,1.0
795085.0,-192.379,251.89,-35.889,-0.222,0.951,-0.033,-0.214,1.0
795097.0,-177.88,254.5,-49.268,-0.194,0.965,-0.044,-0.169,1.0
795108.0,-158.288,257.538,-62.828,-0.166,0.975,-0.048,-0.137,1.0
795119.0,-138.024,260.746,-77.572,-0.123,0.987,-0.055,-0.084,1.0
795130.0,-116.482,264.296,-97.7,-0.093,0.993,-0.061,-0.037,1.0
795142.0,-95.519,265.804,-108.667,-0.07,0.995,-0.067,0.023,1.0
795153.0,-74.402,265.015,-115.084,-0.06,0.992,-0.072,0.089,1.0
795164.0,-55.653,264.161,-118.371,-0.061,0.984,-0.077,0.151,1.0
795175.0,-42.735,263.679,-117.478,-0.085,0.971,-0.08,0.21,1.0
795209.0,-56.384,257.336,-118.201,-0.12,0.973,-0.074,0.181,1.0
795220.0,-82.559,252.723,-116.13,-0.141,0.984,-0.063,0.087,1.0
795232.0,-112.925,245.675,-107.772,-0.177,0.982,-0.054,-0.019,1.0
795242.0,-145.607,230.423,-82.17,-0.219,0.967,-0.053,-0.117,1.0
795254.0,-171.248,217.756,-60.27,-0.251,0.939,-0.061,-0.229,1.0
795264.0,-190.666,205.358,-32.676,-0.275,0.895,-0.076,-0.343,1.0
795275.0,-218.299,199.354,-23.732,-0.293,0.852,-0.086,-0.425,1.0
795287.0,-226.198,200.177,-5.863,-0.293,0.83,-0.055,-0.471,1.0
795298.0,-239.429,209.918,-7.328,-0.3,0.817,-0.009,-0.493,1.0
795320.0,-239.713,221.373,-12.56,-0.322,0.849,0.05,-0.416,1.0
795332.0,-227.327,220.905,2.208,-0.306,0.864,0.035,-0.399,1.0
795343.0,-219.794,227.268,-14.654,-0.262,0.901,-0.001,-0.346,1.0
795354.0,-210.171,234.688,-30.075,-0.214,0.932,-0.024,-0.293,1.0
795365.0,-187.173,237.706,-34.144,-0.163,0.955,-0.032,-0.246,1.0
795377.0,-173.278,245.898,-47.473,-0.117,0.973,-0.041,-0.196,1.0
795387.0,-158.468,250.128,-57.305,-0.087,0.984,-0.047,-0.147,1.0
795399.0,-138.192,254.684,-74.739,-0.072,0.991,-0.048,-0.1,1.0
795410.0,-126.595,258.624,-79.335,-0.087,0.994,-0.043,-0.059,0.294
796448.0,-92.725,256.263,-108.636,0.049,0.998,-0.006,-0.047,0.204
796460.0,-98.765,253.725,-103.728,0.025,0.998,-0.01,-0.052,1.0
796471.0,-109.623,249.251,-101.71,0.006,0.996,-0.018,-0.086,1.0
796482.0,-125.089,245.259,-96.223,-0.02,0.99,-0.026,-0.14,1.0
796493.0,-145.043,239.888,-85.613,-0.042,0.974,-0.035,-0.221,1.0
796504.0,-162.899,234.013,-76.646,-0.062,0.959,-0.041,-0.273,1.0
796515.0,-177.301,228.179,-63.222,-0.087,0.936,-0.046,-0.338,1.0
796527.0,-188.242,223.872,-50.505,-0.106,0.912,-0.047,-0.393,1.0
796537.0,-202.5,223.946,-49.75,-0.115,0.894,-0.043,-0.43,1.0
796560.0,-206.193,226.358,-41.662,-0.126,0.887,-0.006,-0.445,1.0
796582.0,-199.98,226.978,-56.059,-0.139,0.912,-0.032,-0.385,1.0
796594.0,-195.003,228.376,-64.989,-0.128,0.925,-0.047,-0.354,1.0
796604.0,-177.292,230.171,-69.137,-0.096,0.946,-0.056,-0.304,1.0
796616.0,-163.36,236.757,-82.699,-0.054,0.965,-0.062,-0.247,1.0
796628.0,-147.477,242.381,-94.914,-0.005,0.979,-0.069,-0.192,1.0
796638.0,-128.088,246.41,-106.948,0.028,0.986,-0.073,-0.146,1.0
796650.0,-111.102,250.056,-115.616,0.053,0.992,-0.073,-0.084,1.0
796661.0,-94.359,253.044,-121.263,0.065,0.995,-0.07,-0.02,1.0
796672.0,-74.611,258.342,-131.403,0.072,0.994,-0.066,0.042,1.0
796682.0,-59.225,260.218,-131.051,0.062,0.991,-0.059,0.105,1.0
796694.0,-47.808,261.533,-127.997,0.042,0.985,-0.052,0.159,1.0
796728.0,-55.197,261.261,-124.786,-0.006,0.987,-0.05,0.153,1.0
796738.0,-67.956,258.103,-119.52,-0.019,0.992,-0.049,0.112,1.0
796750.0,-91.726,254.998,-117.843,-0.047,0.998,-0.047,0.025,1.0
796761.0,-115.423,249.481,-112.678,-0.075,0.994,-0.054,-0.059,1.0
796772.0,-142.852,236.579,-95.868,-0.106,0.984,-0.073,-0.126,1.0
796784.0,-163.371,226.433,-84.762,-0.137,0.964,-0.099,-0.205,1.0
796794.0,-191.079,223.041,-85.623,-0.159,0.94,-0.123,-0.276,1.0
796806.0,-206.871,214.691,-73.192,-0.159,0.909,-0.155,-0.352,0.879
796816.0,-216.973,213.406,-61.877,-0.124,0.885,-0.183,-0.41,0.234
797018.0,-193.843,292.198,-108.273,-0.146,0.989,-0.022,-0.024,0.017
797029.0,-226.276,282.575,-100.229,-0.17,0.977,-0.039,-0.12,0.186
797040.0,-247.012,271.631,-94.882,-0.198,0.962,-0.053,-0.183,0.952
797051.0,-268.88,259.072,-79.568,-0.237,0.932,-0.069,-0.267,1.0
797063.0,-296.004,250.582,-70.126,-0.269,0.895,-0.086,-0.345,1.0
797074.0,-311.084,241.958,-57.268,-0.268,0.861,-0.106,-0.418,1.0
797085.0,-320.377,241.612,-47.944,-0.217,0.847,-0.134,-0.466,1.0
797107.0,-328.098,246.545,-59.422,-0.118,0.867,-0.185,-0.448,1.0
797119.0,-322.961,248.76,-74.295,-0.115,0.9,-0.179,-0.381,1.0
797129.0,-314.857,252.695,-88.839,-0.14,0.93,-0.152,-0.303,1.0
797141.0,-301.534,253.407,-80.054,-0.173,0.944,-0.123,-0.254,1.0
797152.0,-292.522,262.508,-90.653,-0.216,0.958,-0.074,-0.176,1.0
797163.0,-276.135,270.68,-101.181,-0.226,0.966,-0.036,-0.122,1.0
797175.0,-265.277,285.34,-108.952,-0.193,0.978,-0.011,-0.079,1.0
797185.0,-251.584,294.404,-116.659,-0.143,0.989,0.004,-0.039,1.0
797197.0,-234.355,301.508,-128.839,-0.12,0.993,0.011,0.012,1.0
797207.0,-221.344,309.365,-133.231,-0.12,0.99,0.02,0.068,1.0
797220.0,-207.654,309.82,-137.712,-0.128,0.984,0.007,0.127,1.0
797231.0,-196.655,309.328,-142.786,-0.125,0.977,-0.015,0.173,1.0
797241.0,-186.949,306.004,-143.831,-0.112,0.971,-0.034,0.207,1.0
797264.0,-191.338,294.695,-146.578,-0.11,0.971,-0.085,0.197,1.0
797275.0,-208.69,283.362,-149.527,-0.132,0.975,-0.105,0.148,1.0
797286.0,-230.166,275.097,-148.22,-0.161,0.977,-0.118,0.079,1.0
797297.0,-253.854,266.811,-142.597,-0.189,0.974,-0.124,0.0,1.0
797308.0,-278.482,256.221,-133.686,-0.21,0.967,-0.131,-0.059,1.0
797320.0,-301.972,247.161,-120.491,-0.24,0.951,-0.137,-0.142,1.0
797331.0,-332.98,243.708,-114.283,-0.262,0.928,-0.143,-0.221,1.0
797342.0,-350.87,239.303,-97.561,-0.26,0.904,-0.152,-0.304,1.0
797353.0,-364.29,241.778,-82.714,-0.211,0.887,-0.162,-0.377,1.0
797365.0,-376.862,249.964,-78.797,-0.158,0.873,-0.165,-0.431,1.0
797376.0,-377.731,257.645,-75.168,-0.107,0.876,-0.172,-0.438,0.94
797386.0,-372.772,258.41,-82.672,-0.097,0.893,-0.194,-0.394,0.535
797398.0,-362.307,253.753,-79.341,-0.107,0.908,-0.2,-0.351,0.198
797599.0,-113.321,311.516,-151.086,-0.104,0.964,-0.099,0.225,0.071
797632.0,-121.403,309.518,-147.719,-0.113,0.967,-0.09,0.209,1.0
797644.0,-142.109,312.313,-161.856,-0.14,0.974,-0.083,0.159,1.0
797654.0,-159.94,308.75,-159.548,-0.17,0.977,-0.077,0.104,1.0
797666.0,-192.315,299.771,-151.201,-0.222,0.972,-0.074,-0.012,1.0
797678.0,-218.14,290.593,-139.927,-0.26,0.956,-0.078,-0.112,1.0
797688.0,-237.977,280.963,-123.59,-0.284,0.932,-0.084,-0.206,1.0
797699.0,-258.658,272.087,-107.117,-0.275,0.907,-0.102,-0.301,1.0
797711.0,-269.488,268.659,-90.117,-0.246,0.884,-0.126,-0.378,1.0
797721.0,-271.946,269.855,-81.449,-0.183,0.873,-0.172,-0.418,1.0
797744.0,-256.812,274.958,-94.759,-0.117,0.905,-0.22,-0.346,1.0
797755.0,-242.488,284.112,-106.58,-0.14,0.931,-0.191,-0.277,1.0
797767.0,-218.026,293.615,-111.464,-0.18,0.95,-0.143,-0.212,1.0
797778.0,-202.549,309.129,-119.552,-0.218,0.959,-0.102,-0.147,1.0
797789.0,-187.093,323.045,-127.207,-0.238,0.965,-0.07,-0.089,1.0
797800.0,-165.555,333.343,-138.046,-0.233,0.97,-0.053,-0.052,1.0
797811.0,-149.542,352.351,-145.266,-0.201,0.979,-0.038,-0.023,1.0
797822.0,-131.508,364.869,-152.151,-0.151,0.988,-0.029,0.003,0.934
797833.0,-108.708,376.493,-161.161,-0.112,0.993,-0.021,0.04,0.68
797846.0,-87.981,390.025,-163.761,-0.084,0.993,-0.009,0.084,0.306
798460.0,-110.882,300.345,-130.711,-0.255,0.953,-0.123,-0.103,0.499
798471.0,-115.837,295.429,-123.248,-0.251,0.952,-0.123,-0.125,1.0
798482.0,-120.326,289.704,-118.329,-0.272,0.945,-0.122,-0.139,1.0
798515.0,-113.062,292.141,-111.663,-0.343,0.928,-0.103,-0.106,1.0
798527.0,-104.098,301.098,-114.976,-0.329,0.935,-0.096,-0.092,1.0
798549.0,-92.456,317.34,-119.044,-0.29,0.95,-0.09,-0.078,1.0
798560.0,-77.367,331.335,-125.84,-0.249,0.963,-0.088,-0.049,1.0
798571.0,-65.68,343.081,-130.069,-0.226,0.97,-0.083,-0.021,1.0
798582.0,-49.167,356.41,-135.027,-0.2,0.977,-0.071,0.023,1.0
798594.0,-31.581,371.331,-137.331,-0.186,0.979,-0.049,0.072,1.0
798604.0,-15.915,384.365,-137.516,-0.18,0.976,-0.023,0.12,1.0
798616.0,-1.059,394.595,-134.878,-0.174,0.971,-0.001,0.162,1.0
798627.0,11.72,404.703,-131.065,-0.177,0.963,0.02,0.204,1.0
798638.0,20.833,409.663,-128.75,-0.171,0.957,0.03,0.233,1.0
798661.0,31.134,411.086,-124.769,-0.165,0.949,0.031,0.266,1.0
798683.0,14.125,396.291,-125.636,-0.218,0.95,0.003,0.222,1.0
798694.0,-6.877,379.972,-128.493,-0.256,0.954,-0.019,0.155,1.0
798705.0,-25.157,367.178,-127.631,-0.283,0.954,-0.039,0.089,1.0
798716.0,-47.428,349.647,-122.382,-0.309,0.949,-0.067,-0.01,1.0
798727.0,-70.317,329.374,-114.734,-0.327,0.934,-0.098,-0.105,1.0
798738.0,-85.546,314.835,-101.338,-0.327,0.915,-0.132,-0.195,1.0
798749.0,-94.919,305.804,-89.082,-0.299,0.9,-0.172,-0.266,0.825
798761.0,-99.236,300.803,-82.019,-0.272,0.893,-0.201,-0.296,0.608
798772.0,-98.073,298.632,-76.283,-0.255,0.887,-0.224,-0.314,0.409
798973.0,69.008,521.717,-122.904,-0.203,0.956,0.112,0.18,0.282
798984.0,63.968,510.934,-127.472,-0.243,0.951,0.09,0.169,1.0
798996.0,54.344,499.809,-132.99,-0.284,0.945,0.072,0.148,1.0
799006.0,37.207,482.387,-136.748,-0.332,0.939,0.042,0.087,1.0
799018.0,18.675,464.213,-132.932,-0.355,0.935,0.009,0.009,1.0
799028.0,2.101,446.897,-131.17,-0.346,0.936,-0.025,-0.067,1.0
799039.0,-11.624,437.081,-124.345,-0.312,0.939,-0.053,-0.134,1.0
799050.0,-21.348,430.493,-117.777,-0.283,0.938,-0.072,-0.186,1.0
799062.0,-29.197,427.89,-109.723,-0.265,0.936,-0.077,-0.219,1.0
799084.0,-33.432,427.992,-102.338,-0.323,0.917,-0.054,-0.228,1.0
799096.0,-26.337,443.641,-100.739,-0.369,0.911,-0.015,-0.182,1.0
799106.0,-21.757,453.11,-102.568,-0.376,0.912,0.003,-0.162,1.0
799117.0,-13.383,466.627,-108.466,-0.366,0.92,0.015,-0.14,1.0
799129.0,3.415,493.264,-114.173,-0.315,0.944,0.023,-0.098,1.0
799140.0,19.216,513.368,-120.781,-0.267,0.961,0.03,-0.066,1.0
799151.0,35.67,531.145,-126.216,-0.228,0.972,0.04,-0.037,1.0
799162.0,54.974,552.793,-128.586,-0.182,0.982,0.057,0.002,1.0
799173.0,74.25,569.58,-130.55,-0.147,0.985,0.08,0.047,1.0
799184.0,91.366,582.707,-129.679,-0.135,0.98,0.109,0.099,1.0
799195.0,104.166,593.387,-126.896,-0.154,0.965,0.141,0.156,1.0
799207.0,113.579,600.035,-123.189,-0.176,0.947,0.166,0.21,1.0
799240.0,104.203,584.427,-125.778,-0.236,0.929,0.158,0.236,1.0
799253.0,91.962,572.958,-128.047,-0.252,0.938,0.132,0.195,1.0
799263.0,67.556,545.819,-136.407,-0.28,0.952,0.077,0.095,1.0
799274.0,39.241,518.312,-136.287,-0.302,0.953,0.016,-0.024,1.0
799285.0,15.271,490.002,-120.775,-0.314,0.939,-0.046,-0.135,1.0
799296.0,-4.33,460.632,-113.452,-0.312,0.916,-0.11,-0.228,1.0
799307.0,-16.254,445.001,-99.865,-0.28,0.901,-0.16,-0.291,1.0
799319.0,-22.101,439.374,-88.831,-0.264,0.898,-0.168,-0.31,1.0
799363.0,-12.353,460.554,-78.802,-0.367,0.899,-0.066,-0.229,1.0
799375.0,-5.103,472.156,-88.633,-0.352,0.911,-0.068,-0.203,1.0
799385.0,9.805,485.005,-97.815,-0.313,0.93,-0.073,-0.179,1.0
799397.0,19.352,500.41,-102.579,-0.28,0.944,-0.071,-0.159,1.0
799408.0,32.637,518.384,-112.171,-0.236,0.961,-0.058,-0.13,1.0
799419.0,46.351,534.113,-119.169,-0.205,0.973,-0.04,-0.097,1.0
799431.0,65.439,553.92,-127.148,-0.18,0.983,-0.002,-0.042,1.0
799442.0,82.583,568.973,-132.306,-0.168,0.985,0.032,0.017,1.0
799452.0,97.719,581.995,-134.933,-0.164,0.982,0.064,0.074,1.0
799464.0,111.882,592.198,-132.51,-0.193,0.965,0.102,0.147,1.0
799475.0,121.11,599.105,-130.19,-0.225,0.942,0.128,0.213,0.843
799497.0,123.856,590.511,-130.266,-0.286,0.915,0.119,0.259,0.282
799509.0,113.047,577.982,-136.084,-0.29,0.932,0.084,0.201,0.035
799698.0,99.242,500.919,-113.418,-0.091,0.984,-0.118,-0.092,0.101
799710.0,113.288,513.455,-116.301,-0.066,0.992,-0.086,-0.061,0.982
799720.0,125.926,522.824,-116.107,-0.059,0.997,-0.049,-0.025,1.0
799732.0,137.502,529.531,-114.846,-0.076,0.997,-0.011,0.018,1.0
799744.0,144.905,534.912,-117.036,-0.094,0.994,0.017,0.057,1.0
799766.0,143.171,525.522,-117.513,-0.174,0.981,0.025,0.087,1.0
799777.0,138.527,512.619,-114.244,-0.187,0.98,0.003,0.064,1.0
799787.0,125.472,497.164,-111.875,-0.194,0.98,-0.037,0.009,1.0
799799.0,111.973,478.401,-114.104,-0.197,0.976,-0.077,-0.046,1.0
799811.0,95.814,456.234,-102.709,-0.176,0.965,-0.141,-0.136,1.0
799821.0,77.902,439.547,-88.831,-0.144,0.943,-0.204,-0.22,1.0
